微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvX478ue9,【#湖北新增401例新冠肺炎#，#湖北累计报告新冠肺炎65187例#】据湖北省卫健委通报，2020年2月25日0—24时，全省新增新冠肺炎确诊病例401例，其中：武汉市370例、孝感市19例、黄石市3例、荆门市2例、鄂州市2例、宜昌市1例、荆州市1例、随州市1例、天门市1例、潜江市1例，十堰市、襄阳市、黄冈市、咸宁市、恩施州、仙桃市、神农架林区均为0例。全省新增病亡52例，其中：武汉市42例、孝感市3例、荆州市2例、黄石市1例、宜昌市1例、黄冈市1例、随州市1例、潜江市1例，十堰市、襄阳市、鄂州市、荆门市、咸宁市、恩施州、仙桃市、天门市、神农架林区均为0例。全省新增出院2058例，其中：武汉市1456例、黄冈市92例、襄阳市60例、孝感市60例、咸宁市56例、黄石市51例、随州市51例、鄂州市47例、荆州市46例、荆门市37例、宜昌市34例、十堰市33例、仙桃市21例、恩施州7例、天门市4例、潜江市3例、神农架林区0例。截至2020年2月25日24时，湖北省累计报告新冠肺炎确诊病例65187例，其中：武汉市47441例、孝感市3501例、黄冈市2904例、荆州市1577例、鄂州市1387例、随州市1306例、襄阳市1175例、黄石市1011例、宜昌市927例、荆门市922例、咸宁市836例、十堰市671例、仙桃市575例、天门市496例、恩施州251例、潜江市196例、神农架林区11例。全省累计治愈出院20912例，其中：武汉市11793例、黄冈市1852例、孝感市1388例、荆州市822例、襄阳市653例、随州市652例、黄石市585例、咸宁市560例、鄂州市543例、荆门市469例、宜昌市362例、十堰市348例、仙桃市337例、天门市286例、恩施州158例、潜江市94例、神农架林区10例。全省累计病亡2615例，其中：武汉市2085例、孝感市113例、黄冈市107例、荆州市44例、鄂州市41例、荆门市37例、随州市37例、黄石市32例、襄阳市30例、宜昌市30例、仙桃市19例、天门市13例、咸宁市11例、潜江市9例、恩施州4例、十堰市3例、神农架林区0例。目前仍在院治疗36242例，其中：重症6840例、危重症1486例，均在定点医疗机构接受隔离治疗。现有疑似病例2067人，当日新增311人，当日排除533人，集中隔离2067人。累计追踪密切接触者255750人，尚在接受医学观察49438人。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gc9i5hwqvwj20u00witav.jpg,无,无,2020-02-26 09:41,微博 weibo.com,11046,343,1266
IvX3qyG0x,【#31省区市新增406确诊病例#，#31省区市累计报告新冠肺炎78064例#】2月25日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例406例，新增死亡病例52例（湖北52例），新增疑似病例439例。　　当日新增治愈出院病例2422例，解除医学观察的密切接触者14573人，重症病例减少374例。　　截至2月25日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例45604例（其中重症病例8752例），累计治愈出院病例29745例，累计死亡病例2715例，累计报告确诊病例78064例，现有疑似病例2491例。累计追踪到密切接触者647406人，尚在医学观察的密切接触者79108人。　　湖北新增确诊病例401例（武汉370例），新增治愈出院病例2058例（武汉1456例），新增死亡病例52例（武汉42例），现有确诊病例41660例（武汉33563例），其中重症病例8326例（武汉7355例）。累计治愈出院病例20912例（武汉11793例），累计死亡病例2615例（武汉2085例），累计确诊病例65187例（武汉47441例）。新增疑似病例311例（武汉242例），现有疑似病例2067例（武汉1447例）。　　累计收到港澳台地区通报确诊病例126例：香港特别行政区85例（出院18例，死亡2例），澳门特别行政区10例（出院7例），台湾地区31例(出院5例，死亡1例)。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gc9i5hwqvwj20u00witav.jpg,无,无,2020-02-26 09:40,微博 weibo.com,1899,276,441
IvX2gutYe,【萌娃暖心告白：#压岁钱都给你们买口罩#】“你想怎么帮助武汉的小朋友？”“春天到了会怎么样呢？”小朋友们天真地讲述自己如何“大显神通”帮助武汉抗疫，他们还给一线奋战的白衣战士们加油打气↓愿这即将到来的春天，一如孩子们的笑脸，阳光灿烂。  人民日报的微博视频  ,,无,无,无,2020-02-26 09:37,微博视频,4184,960,430
IvWPoEox3,【#韩国新增169例新冠肺炎#，#韩国累计确诊1146例新冠肺炎#】韩国中央防疫对策本部26日通报，截至当地时间26日上午9时，韩国较前一天下午4时新增169例新冠肺炎确诊病例，累计确诊病例达1146例。（马菲）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gc9j1iuoy7j20ob0obk0y.jpg,无,无,2020-02-26 09:05,微博 weibo.com,11146,447,1734
IvWCdkA9Q,【#一个武汉伢的武汉日记vlog#】1月23日以来，武汉这座城市经历了怎样的抗疫过程？网友@蜘蛛猴面包 作为志愿者接送医护人员、配送药品等物资时拍下的vlog，真实记录下各行各业的人们，和普通武汉市民的抗疫故事。这是疫情中齐心协力的英雄武汉↓↓致敬#英雄的城市和英雄的人民#。  http://t.cn/A677CFKu ,,无,无,无,2020-02-26 08:33,微博视频,14410,2859,1244
IvWmUuJxX,【#美国正式启动瑞德西韦临床试验#】美国国家卫生研究院（NIH）25日宣布，已在美国内布拉斯加大学医学中心启动抗病毒药物瑞德西韦治疗新冠肺炎的首次临床试验，以随机、安慰剂对照的方法展开。第一名参与试验的患者是从日本“钻石公主”号邮轮上撤侨回国的美国人。NIH表示，受试者必须为核酸检测呈阳性且肺部已出现感染，核酸检测呈阳性但症状轻微或无症状者则不满足条件。瑞德西韦是美国吉利德公司正在开发的一款广谱抗病毒药物，该药前期主要用于治疗埃博拉和中东呼吸综合征等疾病，目前还处于临床阶段。吉利德公司本月初表示，已与中国卫生部门达成协议，在武汉开展两项瑞德西韦治疗新冠肺炎的临床试验。在疫苗研制方面，美国多家公司正在加快进程。位于马萨诸塞州的美国生物技术企业莫德纳公司24日宣布，已向NIH属下的美国国家过敏症和传染病研究所运送了该公司生产的首批新型冠状病毒疫苗mRNA-1273，用于开展一期临床试验，美国媒体称这一速度已创纪录。“我们迫切需要对新冠病毒进行安全有效的治疗，”美国国家过敏和传染病研究所所长安东尼·福奇25日在美国卫生与公众服务部的记者会上表示。但福奇同时强调，“即使以火箭般的速度”，距离疫苗真正投入使用需要至少一年的时间。美国疾病控制与预防中心（CDC）25日通报，截至当日中午，美国新增4例新冠肺炎感染病例，确诊病例数字上升至57例，其中40例为日本“钻石公主”号游轮上的撤侨人员，3例为中国武汉的撤侨人员，14例为美国本土发现的确诊病例。CDC发出警告，美国民众应该为新冠肺炎在全美各地社区的爆发做好准备。在25日的记者会上，美国卫生与公众服务部部长亚历克斯·阿扎证实，特朗普政府已向国会申请至少25亿美元的紧急拨款，并敦促国会批准此项资金以抗击疫情的蔓延。（郑琪） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gc9h0hohjjj20ob0obk0y.jpg,无,无,2020-02-26 07:55,微博 weibo.com,41858,997,4703
IvWe2C0eV,【#武汉保卫战的剪影#】一场疫情，改变了这座城市的精神气质。每一天，无惧风险的白衣战士、日夜守望的社区干部、奋不顾身的人民警察…奋战在一线；这座城市的人民众志成城、守望相助，打响了武汉保卫战、湖北保卫战。没有一个冬天不可逾越，没有一个春天不会来临！致敬#英雄的城市和英雄的人民#！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gc9gdp3yv1j20j60y3tqr.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gc9gdowv5jj20j60y3aku.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gc9gdoxlkuj20j60y3k1s.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gc9gdp4751j20j60y31a2.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gc9gdoxgtvj20j60y3drc.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gc9gdov46rj20j60y3dtn.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gc9gdp0vuuj20j60y3k3r.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gc9gdp34a1j20j60y37ej.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gc9gdp36cfj20j60y3tkj.jpg",无,无,2020-02-26 07:33,微博 weibo.com,6531,2146,1053
IvW1dscsx,【#意大利确诊新冠肺炎上升至323例#，疫情已蔓延至9个大区】根据意大利卫生部发布的数据，截至当地时间26日0时，意大利累计确诊323例新冠病毒肺炎感染病例，新增4例死亡病例，累计11例死亡病例。25日，意大利的特伦蒂诺-上阿迪杰大区、利古里亚大区、托斯卡纳大区、西西里大区等4个大区皆首次出现了确诊病例。意大利国家高等卫生研究院传染科主任乔瓦尼·雷扎25日表示，意大利目前2-3%的死亡率是因为意大利老龄化严重，目前死亡病例均为年龄较高的老年人。目前最有效的办法就是通过各种方法隔离传染源，阻止病毒传播，避免疫情进一步蔓延。（韩硕） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gc9fgterinj20ob0obk0y.jpg,无,无,2020-02-26 07:01,微博 weibo.com,114114,1250,4277
IvVYc3KQD,【#奥地利首次出现新冠肺炎确诊病例#，#德国新冠肺炎增至18例#】据德国电视一台报道，25日，2名来自伦巴第大区的意大利公民在奥地利蒂罗尔州因斯布鲁克确诊感染新冠肺炎。目前已在因斯布鲁克大学医院接受隔离治疗，状态稳定。此系奥地利境内首次出现确诊病例。而在时隔近2周时间后，德国又再次出现2例新冠肺炎确诊新增病例，总计18例。第17名患者来自德国西南部巴登符腾堡州，是从意大利米兰旅行归来后，出现感冒症状，向当地卫生部门报告并最终被确诊感染新冠病毒的。第18名患者来自德国西部北莱茵-威斯特法伦州，目前已被送入该州首府杜塞尔多夫的大学医院进行治疗。据当地《莱茵邮报》报道，目前尚不清楚该名患者是在何处被传染的。此前德国被确诊的16名患者大多已治愈出院。（花放） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gc9f94815bj20ob0obk0y.jpg,无,无,2020-02-26 06:54,微博 weibo.com,8816,334,1008
IvTcgchTf,【#你好，明天#】联合国秘书长呼吁：面对疫情，所有国家应尽一切可能遵循不歧视、不污名化原则。恐惧疾病，是人类天性；但有超越恐惧的理性，则是人类文明。疫情无国界，污名化XX人，是对他们的不公，更无助于问题的解决。人类的共同敌人是病毒，而非人类。一起正视它，共同抵御它，才能最终克服它。http://t.cn/A67veQlx ,,无,无,无,2020-02-25 23:50,微博 weibo.com,7520,1405,1236
IvT5PB6iR,【#巴林新增9例累计17例#，均有伊朗旅行史】自24日巴林宣布确诊首例新冠肺炎感染者以来，该国感染人数不断增加。据巴林通讯社25日报道，巴林卫生部当天下午宣布该国境内新增9例新冠肺炎感染病例，累计达17例，均有伊朗旅行史。新增的9例病例中，有4名巴林籍女性，3名巴林籍男性和两名沙特籍女性。他们都是从伊朗出发，经阿联酋沙迦机场或迪拜机场抵达巴林的。（人民日报记者周輖） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gc92jukc7bj20j60j6767.jpg,无,无,2020-02-25 23:35,微博 weibo.com,11448,325,1019
IvSXjdtD3,【#英雄的城市和英雄的人民#】武汉是英雄的城市，湖北人民、武汉人民是英雄的人民，历史上从来没有被艰难险阻压垮过！疫情防控工作到了最吃劲的关键阶段，更要无惧风雪、奋战到底！#武汉加油#  原图 ,,http://wx2.sinaimg.cn/large/a716fd45gy1gc91xqe38ij20j60y3qfp.jpg,无,无,2020-02-25 23:14,微博 weibo.com,9225,1373,1524
IvSPnxJvv,【痛心！#95后辅警牺牲抗疫一线#，坚守岗位20多天】据@平安天山 消息：马永，1995年2月24日出生，新疆伊宁市公安局达达木图派出所辅警。2月17日上午，已连续坚守岗位20多天的马永执勤时摔倒昏迷，被送往伊犁州友谊医院，经近5天的持续全力抢救，因脑出血于2月22日逝世。一路走好  http://t.cn/A67hXSxa ,,无,无,无,2020-02-25 22:54,微博视频,79594,3145,9934
IvSEFhPp9,【#文旅部要求景区开放应严控流量#：#景区游览要实名登记#】文化和旅游部资源开发司2月25日发布《旅游景区恢复开放疫情防控措施指南》。文件提到，景区开放要坚持分区分级原则，不搞 “一刀切”。疫情高风险地区旅游景区暂缓开放，疫情中风险和低风险地区旅游景区开放工作由当地党委政府决定。景区游览管理方面，应严控游客流量、防止人员聚集、落实实名登记。http://t.cn/A67hMv12 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gc90lo7hlaj20p41egwh3.jpg,无,无,2020-02-25 22:28,微博 weibo.com,11518,591,1430
IvStysUwg,【夜读：对待低谷的态度，决定了人生的格局】低谷并不可怕，可怕的是我们没有正视挫折的勇气和重回巅峰的能力。在最低谷时审视自身，你会明白自己可以达到的高度；在最低谷时看看周遭，你会看清自己真正想走的路。人生如同昼夜更替，黑暗过后便是光明。别怕，直面挫折，不惧低谷，一切都会过去。 http://t.cn/A67hqYw1 ,,无,无,无,2020-02-25 22:00,微博 weibo.com,6259,3021,795
IvS5yprnS,【#日本新冠肺炎病例累计确诊861例#】据日本放送协会(NHK)报道，截至当地时间25日晚8时，日本新冠肺炎确诊病例已增至861人。报道称，25日，除了长野县确诊首例新冠肺炎病例外，日本北海道、爱知县及熊本县分别新增5名、3名及2名新冠肺炎感染病例，多地共增加11例确诊病例。日本多地新增新冠肺炎确诊病例 目前已累计861例  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gc8y212kzzj20ob0obk0y.jpg,无,无,2020-02-25 21:01,微博 weibo.com,219782,1499,6665
IvS20exWe,【#克罗地亚确诊首例新冠肺炎患者#】当地时间2月25日，克罗地亚总理普连科维奇对外证实，克罗地亚境内确诊一名新冠肺炎患者，此人被收治于萨格勒布传染病医院，目前状况良好。据克罗地亚卫生部长贝罗斯(Willi Beros)透露，患者于2月19日至2月21日之间往返过意大利。（央视）  原图 ,,http://wx3.sinaimg.cn/large/a716fd45gy1gc8xuzs15bj20ob0obk0y.jpg,无,无,2020-02-25 20:52,微博 weibo.com,3276,212,531
IvRXUrbeE,【#伊朗卫生部副部长确诊新冠肺炎#】据路透社2月25日报道，伊朗卫生部副部长哈利其的新冠病毒检测结果呈阳性。伊朗卫生部发言人在接受国家电视台采访时证实了此消息。根据媒体报道，哈利其周一在召开的记者会时已出现咳嗽症状。（人民日报记者周輖）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gc8xkmi953j20j60j6767.jpg,无,无,2020-02-25 20:42,微博 weibo.com,10406,661,1187
IvRTOC6u0,#寻找抗疫平民英雄#【辛苦了！#一家三口都是社区志愿者#】24日，武汉劝业场社区门口一对志愿者父子兵。父亲称自己在武汉做生意，疫情来得突然生意做不了了，于是加入社区志愿者想让疫情早点结束。儿子今年大一，白天上网课晚上和自己一起做志愿者。妻子也参与志愿工作。随采结束，询问二人如何称呼，父亲说，叫志愿者就行了。#武汉守夜人#  http://t.cn/A67PghFp ,,无,无,无,2020-02-25 20:32,微博视频,6858,788,704
IvRIioNSJ,【交通运输部：#27省已恢复省际省内客运班线#或包车】中国交通运输部综合规划司副司长范振宇25日表示，截至2月24日，27个省份已经恢复省际省内客运班线或包车。从城市公共交通看，115个地级市、158个县级市恢复了地面公交，505个城市持续提供地面公交服务，占全部城市数的71.3%。http://t.cn/A67PmtZP  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gc8wgbzo3sj20fa0ad3z4.jpg,无,无,2020-02-25 20:04,微博 weibo.com,16776,458,3183
IvRByi10g,【国务院：#扩大硕士生招生和专升本规模#】25日召开的国务院常务会议指出，扩大硕士研究生招生和专升本规模，增加基层医疗、社会服务等岗位招募。对延迟离校毕业生推迟报到、落户等时限。对#离校未就业毕业生提供2年户口和档案托管#，按应届毕业生办理就业手续。  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gc8vz8vr9rj20ob0obk0y.jpg,无,无,2020-02-25 19:47,微博 weibo.com,36327,3234,4521
IvRpwqWJ4,【#埃及前总统穆巴拉克去世#】据BBC，埃及前总统胡斯尼·穆巴拉克逝世，享年91岁。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gc8v4c9cssj20nw0zue84.jpg,无,无,2020-02-25 19:18,微博 weibo.com,7251,507,1106
IvRnzkGOU,【#外交部回应美称中方窃取科研成果#：#中国科技成就一不靠偷二不靠抢#】2月25日，外交部发言人赵立坚表示，中国科技成就一不靠偷，二不靠抢，是包括广大知识分子在内的中国人民凭借智慧和汗水拼搏奋斗出来的。敦促美方个别官员摒弃冷战思维和零和博弈的过时观念，多做有利于增进中美互信与合作的事。  http://t.cn/A67PlKpk ,,无,无,无,2020-02-25 19:13,微博视频,90241,1748,4924
IvRkU6ngp,【#官方回应8次核酸阴性原因#】2月24日，四川资阳市1例疑似病例转为确诊病例，当地通报显示，唐某某从密切接触者到疑似病例再到确诊病例，共进行了9次核酸检测、历时23天。针对这一问题，资阳市疾病预防控制中心主任张大权表示，在2月2号到2月6号集中医学观察期间，唐某某并未出现临床症状，从2月7号开始才出现呼吸道症状，随即对她进行了核酸检测。2月7号、8号、11号、13号做了四次核酸检测，2月12号和15号又做了CT检查，显示其肺部有片状阴影。根据市县专家会诊和当时疫情防控方案，不能够作为确诊的依据，16号上报为疑似病例。尽管唐某某多次监测新冠核酸检测为阴性，但其影像学和临床症状没有减退。本着负责的态度，市县两级又分别于17日、20日、22日、23日对唐某某进行了4次核酸检测。直至2月24日，在对唐某某进行的第9次核酸检测结果为阳性。按照最新国家新冠防控方案第六版的诊疗，唐某某最终被定症为确诊病例。（人民日报记者王永战） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gc8usl5pdzj20j60j6767.jpg,无,无,2020-02-25 19:06,微博 weibo.com,25747,578,1414
IvRcGmIRl,【#联合国秘书长感谢中国人民#：#中国人民在为全人类作贡献#】联合国秘书长古特雷斯24日在瑞士日内瓦表示，他想向所有在中国被剥夺了许多正常生活的人传递一个信息，那就是：感激。因为正是这些被剥夺了其他人正在享有的积极生活的人做出牺牲，疾病才得以被阻止传播，他们是在为人类作贡献。http://t.cn/A67veQlx ,,无,无,无,2020-02-25 18:46,微博 weibo.com,1005440,43164,26424
IvRc8F7IS,【#伊朗新增34例感染者#，总计95例有16人死亡】据路透社2月25日报道，伊朗新冠肺炎感染人数已上升至95人，#伊朗新冠肺炎死亡16人#。伊朗卫生部发言人贾汉普尔当天通过国家电视台说，在过去24小时内伊朗新确诊了34例感染者，其中有16例在库姆。随着疫情发展，贾汉普尔呼吁民众待在家中，以避免感染。人民日报记者周輖 原图 ,,http://wx2.sinaimg.cn/large/a716fd45gy1gc8u67dcjzj20ob0obk0y.jpg,无,无,2020-02-25 18:45,微博 weibo.com,3153,171,605
IvR7fxMWC,【#巴黎圣日耳曼球员穿中国加油球衣比赛#】当地时间23日，法甲第26轮，巴黎圣日耳曼队的球衣印上“中国加油”的字样。赛后，球员姆巴佩还在社交媒体上晒出一张自己身着“中国加油”字样球衣的图片，收到140多万次点赞。巴黎圣日耳曼表示，“中国加油”活动是表达对正在抗击疫情中国人民的支持和祝福。http://t.cn/A67vGcni ,,无,无,无,2020-02-25 18:33,微博 weibo.com,30946,1870,1940
IvQSIjlwx,#寻找抗疫平民英雄#【泪目！#警察樊树锋生命最后25天#：我走了，眼角膜留下，替我看一眼这个春天】2月19日，在抗疫一线连续奋战17天的郑州民警樊树锋因抢救无效不幸牺牲，年仅39岁。他的妻子按照他生前的愿望，将器官无偿捐献。这将挽救三个人的生命，让两个人重见光明。谢谢你，英雄，一路走好！  http://t.cn/A67PIRI7 ,,无,无,无,2020-02-25 17:57,微博视频,32287,3592,3354
IvQI2nMGL,【#广州13名患者出院后复阳#，从技术上很难区分是活病毒还是死病毒】2月25日，针对近期出现的几例出院病人测试复阳问题，广州市第八人民医院感染病中心ICU主任李粤平表示，他们在对出院病例随访时发现，病人有13例，密切接触者有104例。李粤平介绍，虽然病例的检测呈阳性，但从技术上很难区分是活病毒还是死病毒。所以对于病毒的防控，还需要严防死守。 据李粤平介绍，在随访中也发现，与复阳病例密切接触者检测也全是阴性。“我们对密切接触的104个人进行测试发现，现在做出来全部阴性，而且这部分患者也没有出现症状再次加重的情况，就是说已经没有症状了。大便里可能带一点病毒，但是大便里的病毒到底是活病毒还是死病毒，技术上很难区分。” 此外，李粤平提到，由于新冠病毒是新病毒，病人出院后继续隔离仍有必要。“对于目前的出院病患，现已安排由各区的疾病预防控制中心安排另一家医院再对其隔离14天，直到咽拭子和肛拭子连续两次阴性才能够回家。”李粤平表示，新病毒会在肠道、下呼吸道待多久还未知，大家仍需要保持敬畏之心。http://t.cn/A67PqREg 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gc8s11z7bbj20j60j6767.jpg,无,无,2020-02-25 17:30,微博 weibo.com,153060,8469,5880
IvQH3uCss,【#意大利累计新冠肺炎270例# 南部首次出现确诊病例】人民日报记者韩硕消息：截至当地时间25日10时，意大利累计确诊270例新冠病毒肺炎感染病例，累计7例死亡病例。意大利南部西西里岛城市巴勒莫首次出现确诊病例。目前，#意大利关闭850家电影院#。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45gy1gc8ryjqswfj20ob0obk0y.jpg,无,无,2020-02-25 17:28,微博 weibo.com,2137,176,436
IvQweaubJ,【#烟台部署防境外疫情输入工作#】2月25日上午，山东烟台市研究部署防境外疫情输入工作。会议强调，要把防境外疫情输入作为当前疫情防控的紧迫任务，立即建立口岸联防联控机制，全面做好入境人员信息通报、身份登记、健康检测、应急处置等工作。在机场等出入境口岸设立入境交通运输工具专门停靠区域和入境人员专用通道，对货物、行李等进行严格规范的消杀检疫。加强入境人员管理，做好健康申明和信息填报等工作。对有发热、干咳等症状的，立即采取相应措施；对无需采取措施的，安排专门车辆、“点对点”接送至目的地；对商务旅游等短期居住的，一律安排在指定宾馆居住。http://t.cn/A67Pw8aW 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gc8r6idlctj20g40nnwlh.jpg,无,无,2020-02-25 17:01,微博 weibo.com,25605,595,2732
IvQn61VEn,【#威海要求日韩等国入境人员统一集中居住14天#】山东威海要求，从2月25日起，对从日本、韩国等国家来威海的入境人员，包括外籍人员和中方人员，全部统一接到宾馆免费集中居住，实行单人单间，14天后解除集中居住。市委新型冠状病毒肺炎疫情处置工作领导小组会议 研究部署我市防控境外疫情输入工作  原图 ,,http://wx1.sinaimg.cn/large/a716fd45gy1gc8qj7gmmaj20g60n0gog.jpg,无,无,2020-02-25 16:39,微博 weibo.com,95943,1811,10345
IvQclkPov,【#戴口罩起痘痘怎么办#】北京协和医院皮肤科主任医师刘洁表示，面部因口罩形成封闭环境，皮肤潮湿细菌滋生造成痘痘加重。若出现轻微痤疮，可外用维A酸软膏（睡前使用），若痤疮加重，可外用抗生素，如夫西地酸软膏、莫匹罗星软膏。 人民日报的微博视频  ,,无,无,无,2020-02-25 16:12,微博云剪,219741,27695,13904
IvQaGfR0K,【#韩国新冠肺炎累计977例# 一天增加144例】人民日报记者马菲消息：韩国中央防疫对策本部25日通报，截至当地时间当天下午4时，韩国较当天上午9时新增84例新冠肺炎确诊病例，累计确诊病例达977例，共出现10例死亡病例。与前一天下午4时相比，#韩国一天内增加144例#。韩国总统文在寅25日表示，拟对大邱市和庆尚北道采取的“最大程度封锁”措施并非封堵该地区，而意为最大限度阻断疫情扩散。阻止疫情蔓延的关键在于时间和速度，有关部门需争取使疫情拐点在本周之内到来。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45gy1gc8pnji9jjj20ob0obk0y.jpg,无,无,2020-02-25 16:08,微博 weibo.com,36320,1013,4297
IvQ7lmrEk,【#人民直播#：#湖北疫情防控工作发布会#】2月25日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第32场新闻发布会，邀请相关医院负责人，介绍情况并回答记者提问。@人民日报 为您直播，敬请关注！ 人民日报的微博视频 .  ,,无,无,无,2020-02-25 16:00,微博原生直播,17762,427,1198
IvQ5DAnq0,【#低风险区域是否意味着防护降低#？低风险区域是否还要佩戴口罩？】国家卫健委疾病预防控制局一级巡视员贺青华表示，#低风险区域不等于没有风险#，这些区域的居民还是要做好个人防护。一方面减少不必要的人群聚集，去人群聚集的场所还是建议佩戴口罩；复工复产时采取分区作业，分散就餐；在密闭的作业场所时工作时，还是要正确佩戴口罩，并尽量缩短工作时间；还有，必须要做好个人的自我健康监测。 http://t.cn/A67vgHYG ,,无,无,无,2020-02-25 15:56,微博云剪,14513,766,1569
IvQ4ZrcOM,【#韩国明日起限制口罩出口#】据韩联社报道，韩国政府将从26日零时起全面禁止销售商出口口罩，生产商的出口量也限制在当天生产量的10%以内，以防止口罩大量出境。韩国食品医药品安全处处长李仪卿当天在例行记者会上表示，当前韩国国内口罩每日产量达1100万只，较前两周翻一番，但仍面临供应紧缺问题。政府将严格限制口罩出口量，动员所有力量解决口罩供应不足问题。（人民日报记者马菲） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gc8p8ypqknj20j60j6767.jpg,无,无,2020-02-25 15:54,微博 weibo.com,246577,1075,8172
IvPYPDJ1w,【国家发改委：#目前还达不到口罩要多少有多少#】国家发改委社会司司长欧晓理表示，现在马上要达到口罩要多少有多少的状况是不现实的。所以#科学按需使用口罩#，减少不必要的浪费，在当前很有必要。我们注意到有的人日常居家的时候也戴着N95口罩，有的人一天也接触不到一两个人也是1小时换一个口罩。这完全没有必要。我们呼吁每个人在科学做好自身防护的同时，都要肩负起科学节约使用口罩的责任。 http://t.cn/A67v1hoe ,,无,无,无,2020-02-25 15:39,微博云剪,42327,1765,11427
IvPVXbEFG,【#分区分级的标准是什么#】国家卫健委疾病预防控制局一级巡视员贺青华表示，以县域为单位进行分区，根据每个县域的传染病情况进行分级，分低中高三级。低风险区“严防输入”；中风险区“外防输入、内防扩散”；高风险区“内防扩散、外防输出、严格管控”。 人民日报的微博视频  ,,无,无,无,2020-02-25 15:32,微博云剪,3798,404,664
IvPIQidcH,【正在直播：#国务院联防联控机制发布会#】国务院联防联控机制于2月25日15时召开新闻发布会，介绍科学防治精准施策分区分级做好疫情防控工作情况。@人民日报 正在直播↓↓一起关注！ 人民日报的微博视频 .  ,,无,无,无,2020-02-25 15:00,微博原生直播,2958,175,296
IvPB4ApEz,【可爱！#医护跳天鹅舞欢送患者出院#】2月21日，安徽宿州，灵璧县人民医院备用医院又有6位治愈患者出院，两名医护人员开心地跳起舞来。一会欢快的跳四小天鹅，一会用手臂比爱心。网友：是天使的模样！荔直播的秒拍视频  ,,无,无,无,2020-02-25 14:41,微博 weibo.com,34376,2728,2545
IvPrKD17I,【贴心！#火神山护士制作护患沟通手册#】重症监护室里的患者大多病情较重，为便于他们准确及时地“说出”自己的需求，护士长陈静专门制作了一本《新冠护患沟通手册》。超萌的卡通图片和贴心的文字让病人与医护人员之间的沟通障碍清零。网友：可爱又暖心！（人民海军）  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gc8mfzohxkj20sg0j5acx.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gc8mfznq96j20sg0izjti.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gc8mfznbu3j20sg0j6wgp.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gc8mfzoensj20sg0izace.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gc8mfzomhyj20sg0izack.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gc8mfzol0fj20sg0izdi8.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gc8mfzrjkuj20sg0j0dib.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gc8mfzsuyoj20sg0izmzi.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gc8mfzv0edj20sg0izgnx.jpg",无,无,2020-02-25 14:18,微博 weibo.com,6425,899,599
