IApfYrUx3,【#湖北返京人员集中观察费用个人负担#】湖北返京人员隔离费用由谁承担？今天下午，在北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市重点站区管委会副主任、新闻发言人毛军介绍，居家观察和集中观察的费用均为个人负担，接转车辆的费用由政府承担。返京人员统一由各区集中接站，安排车辆护送至各区的集中分散点，再由分散点直接护送到社区，并办理相关进入社区的手续。（北京日报） 原图 ,2020-03-26 16:49,15279,478,3015
IApaxhbtN,【北京通报1例境外输入病例情况：男子#在英国外出未戴口罩抵京后确诊#】3月26日，北京市疾控中心副主任庞星火介绍了1例典型输入病例。赵某某，男，42岁，中国香港籍，职员。3月9日至15日在英国伦敦某酒店居住，期间偶有外出至餐厅用餐，在当地未采取佩戴口罩等防护措施。3月15日由英国伦敦出发，经台北转乘BR716航班飞往北京，3月17日抵京，经过海关检疫至集中隔离点进行医学观察。3月23日晚出现发热等症状，3月24日由120急救车转运至小汤山医院就诊，当日采集标本进行新型冠状病毒核酸检测，结果为阳性。结合境外史、肺部影像、血液检查等其他诊断依据，3月25日诊断为确诊病例，临床分型为普通型。http://t.cn/A6ZAvPOw ,2020-03-26 16:35,10636,190,962
IAp6E8NPT,【#耿爽批蓬佩奥污名化中国用心险恶#】美国国务卿蓬佩奥再次将新冠病毒称为“武汉病毒”。对此，外交部发言人耿爽表示，中方多次指出，新冠病毒溯源问题是个复杂的科学问题，世界卫生组织和国际社会都明确反对将病毒同特定的国家和地区相联系，反对借此搞污名化。然而，这个美国政客却执意逆国际共识而动，继续对中国搞污名化，诋毁抹黑中国的抗疫努力，企图借此转移视线，转嫁责任，用心极其险恶。耿爽指出，当前新冠肺炎疫情肆虐全球，美国国内的疫情日益恶化，如果这个时候还不把精力用于自己本国的疫情防控，用于为国际抗疫合作营造气氛，反而一再地挑起政治争端，破坏国际抗疫合作，这种政客还有什么道德可言。http://t.cn/A6Zwspsb ,2020-03-26 16:26,9405,746,1290
IAoWUd9er,【#人民直播#：#湖北介绍稳岗就业复工复产情况#】今天下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第56场新闻发布会，介绍宜昌市、襄阳市稳岗就业和有序复工复产情况，并回答记者提问。@人民日报 正在直播，一起关注！ 人民日报的微博视频 .  ,2020-03-26 16:02,2726,194,343
IAoKocNPl,【3月29日起，#首都机场多家航空公司转至大兴机场#】从3月29日起，首都机场多家航空公司将转场至大兴机场运营。其中，厦航MF、重庆航OQ、东海航DZ在3月29日全部转场至大兴机场运营；东航MU部分航班在3月29日和4月26日分两次转场至大兴机场运营，南航CZ部分航班在4月12日转场至大兴机场运营，东航和南航均保持两场共同运营。受疫情影响，#近期部分航班可能变更或取消#。首都机场提醒旅客在出行前，务必确认出发或到达机场的航班信息。（赵展慧） 原图 ,2020-03-26 15:31,9311,178,996
IAoBCwQYj,【境外输入压力仍然很大，#国家卫健委提醒做好持久防控准备#】国家卫生健康委新闻发言人、宣传司副司长米锋介绍，目前#已有23个省份报告境外输入病例#，防控疫情扩散的压力很大，要做好更加持久的防控准备。 人民日报的微博视频  ,2020-03-26 15:09,31981,1004,2709
IAoxSw3R5,【#人民直播#：#国务院联防联控机制发布会#】国务院联防联控机制于3月26日15时召开新闻发布会，介绍水利保障疫情防控和复工复产工作情况，请水利部相关司局负责人回答媒体提问。@人民日报 现场直播↓↓一起关注！ 人民日报的微博视频 .  ,2020-03-26 15:00,2964,240,349
IAnEHDpAi,【人民日报任仲平文章：#风雨无阻向前进#】从来没有哪个春天，让我们如此期待。岁末年初，一场新冠肺炎疫情突袭大江南北，举国上下同时间赛跑、与病魔较量，从耄耋院士到“90后”“00后”，医无私，兵无畏，民齐心，党员干部冲锋在前，社区工作者奋战一线，湖北人民识大体顾大局，亿万人民手相牵心相连，14亿中国人民在共克时艰中勇毅前行。历史必将铭记2020年，不仅因为我们经历的磨难，更因为愈挫愈勇的斗志和生生不息的希望。 http://t.cn/A6ZwtcNf ,2020-03-26 12:44,5105,1762,590
IAnk7qUkP,【#入境江西航班发现15名发热等症状乘客#，#江西暂停所有出入境国际客运航班#】3月25日，记者从江西省新型冠状病毒感染的肺炎疫情防控应急指挥部了解到，因3月25日由柬埔寨西哈努克港入境江西的QD704航班发现15名有发热、咳嗽、咽痛、腹泻等症状的乘客，按照《中华人民共和国传染病防治法》和《江西省进一步防范境外疫情输入操作规程》，自2020年3月26日零时起，暂停所有出入境江西省的国际客运航班，暂停期14天，便于对3月25日QD704航班的所有人员身体状况进行排查，对具有症状的乘客进行治疗。航班复航时间，14天后视疫情防控需要另行通知。（王丹） 原图 ,2020-03-26 11:53,194153,3871,10437
IAmZdmTM8,【无接触式作业框、错峰上下学…看杭州#校园如何保证复学有序进行#】晨检如何快速进行？每日如何统计全校师生的健康情况？学生在校内用餐如何避免聚集…复学后，这些恐怕是家长们最关心的问题。记者来到杭州市胜利实验学校，看目前校园都做了哪些疫情防控和应急处置工作↓ ↓  人民日报的微博视频 .  ,2020-03-26 11:02,4631,340,595
IAmOkaGmz,#福建开学时间#【#福建4月7日高三开学#】据@福建日报 ，26日，福建省教育厅明确，经省委、省政府同意并报教育部备案，全省自2020年4月7日起分类分批、错时错峰开学。其中，高三年级原则上于4月7日先行同步开学；初三年级和中小学（含中职学校、特教学校）除小学一二年级外的其他年级，视高三开学推进及疫情防控情况再分批跟进开学，具体时间和方案按分级管理原则由各设区市或县（市、区）疫情防控工作领导指挥机构批准后实施；高校、小学一二年级、幼儿园具体开学时间另行研究确定。 原图 ,2020-03-26 10:35,35339,928,3780
IAmAvgiLL,【#人民直播#：#中国抗击疫情国际合作情况#】国务院新闻办公室于3月26日10时举行新闻发布会，请外交部副部长罗照辉、科技部副部长徐南平、卫生健康委副主任曾益新、国际发展合作署副署长邓波清介绍中国关于抗击疫情的国际合作情况，并答记者问。@人民日报 正在直播↓↓共同关注！ http://t.cn/A6ZZQCRc . ,2020-03-26 10:01,5241,378,271
IAmbbj0se,【#武汉有了烟火气#】部分区域、公交恢复运营；商场、超市对无疫情小区居民有序开放；返城务工人员陆续增多…被按下暂停键的武汉，逐渐有了日常的烟火气。安全有序流动，继续加油！#复工复产保卫战#  [组图共6张] 原图 ,2020-03-26 08:59,47572,3849,3427
IAlZOeTfM,【#河北1人境外返回不报备被立案#侦查】记者从河北唐山市获悉，疫情防控期间，唐山市乐亭县公安机关查处1起境外返乐人员未按规定报备拒不执行政府紧急状态下决定、命令案。3月10日，乐亭县周某自加纳返乐后，未能按规定及时向有关部门报备行程。目前，已对周某进行集中隔离，并立案侦查，对与其密切接触者进行居家隔离。同时拟报请市纪委审核批准对包村干部、村干部进行立案审查。（史自强） 原图 ,2020-03-26 08:31,33474,846,2865
IAlRh1qRN,【#内蒙古新增12例境外输入病例#】2020年3月25日9时至26日7时，内蒙古自治区报告新增境外输入新冠肺炎确诊病例12例、疑似病例2例。　　其中，新增5例境外输入新冠肺炎确诊病例均乘坐CA856（伦敦-北京）航班，从首都国际机场分流到呼和浩特白塔国际机场，按照对入境人员新冠肺炎防控的相关要求进行了排查，经自治区、呼和浩特市两级专家会诊，诊断为新冠肺炎确诊病例。其余7例确诊病例为之前的疑似病例诊断为确诊病例。　　截至2020年3月26日7时，内蒙古自治区累计报告境外输入新冠肺炎确诊病例14例、疑似病例5例。　　以上患者均在内蒙古自治区第四医院接受隔离治疗，所有患者的密切接触者均在呼和浩特市定点场所集中隔离医学观察，实行全程闭环管理。　　自治区党委、政府高度重视境外人员经停呼和浩特市疫情防控工作，严格按照国家相关要求，认真落实各项防控措施。（张枨） 原图 ,2020-03-26 08:10,163573,1774,11234
IAlD4ruAP,【英雄归来！#首批援意医疗专家组启程回国#】在经过两周的紧张工作后，当地时间3月25日下午，首批中国驰援意大利抗疫医疗专家组顺利完成任务，从米兰马尔彭萨机场启程回国。中国驻意大利大使李军华、驻米兰总领事宋雪峰及意大利红十字会主席罗卡前往机场送行。首批中国医疗专家组一行9人于3月12日抵达罗马。在约两周密集行程中，专家组先后前往罗马、米兰等地与意方分享防控及诊疗经验。（韩硕）  http://t.cn/A6ZZVSJH ,2020-03-26 07:35,48742,2090,2977
IAlz8priD,【#美国新增11625例新冠肺炎#，医疗物资明显不足】据美国约翰斯·霍普金斯大学实时监测系统统计，截至美东时间3月25日下午6点02分，#美国新冠肺炎确诊病例升至65285例#，其中包括死亡病例926例。与不到24小时前相比，新增确诊病例11625例，新增死亡223例。当前，美国感染病例数正处明显上升曲线。25日，美军首席医疗顾问、参谋长联席会议成员保罗·弗里德里希斯准将表示，根据五角大楼的模型，未来3周内，美国疫情可能继续处于增长状态。截至目前，美国总统特朗普已宣布纽约州、加利福尼亚州、华盛顿州、爱荷华州、路易斯安那州、得克萨斯州和佛罗里达州进入“重大灾难”状态。越来越多美国地方政府已经发布政令，要求民众居家。据美国有线电视新闻网统计，到本周末，至少20个州要求民众居家的政令将生效，这将涉及超过一半的美国人口。在部分受疫情影响最重的地区，医疗系统面对的物资不足问题正变得更加严重。《华盛顿邮报》报道指出，一场对口罩、防护服和呼吸机的疯狂抢购正在让各州政府相互竞争，并推高了价格。报道称，为了减少缺口，已经有医院要求建筑公司、美甲沙龙和纹身店捐赠口罩和手套，并考虑使用大型动物用的呼吸机，因为它们找不到适合人用的呼吸机。（郑琪） 原图 ,2020-03-26 07:25,11284,548,1633
IAlvfwgOC,【世卫组织：#世界面临疫情防控的第二个窗口期#】3月25日，世界卫生组织在瑞士日内瓦召开记者会，世卫组织总干事谭德塞在记者会上表示，当前世界正面临控制新冠肺炎疫情的第二个窗口期，要采取更加精准的措施，识别、治疗确诊病例，切断病毒传播链条。谭德塞说，为了遏制疫情蔓延，很多国家关闭学校、暂停商业活动和体育赛事、限制人员流动，采取了前所未有的防控措施，付出了非常大的社会、经济代价，为疫情防控争取了时间，这是疫情防控的又一个窗口期。接下来应该采取更加精准的措施，采取有力行动，追踪、检测、发现、隔离、治疗感染者，这是迅速遏制疫情，恢复正常秩序的最好方法。（张朋辉） 原图 ,2020-03-26 07:15,12120,613,824
IAljpfX0L,【等你们平安回来！#第三批中国抗疫医疗专家组抵达米兰#】意大利时间3月25日16时45分（北京时间25日23时45分），第三批中国赴意大利抗疫医疗专家组一行14人携大批医疗物资飞抵意大利米兰，物资包括呼吸机、监护仪等当地急需的医疗救治物品及常用药品。第三批专家组由国家卫生健康委员会组建，福建省卫健委选派，分别来自福建省立医院、福建省疾病预防控制中心和福州肺科医院以及福建省卫生健康委、福建省人民政府外事办公室，抵意后主要在意大利托斯卡纳大区协助开展新冠肺炎疫情防控工作。（韩硕） [组图共3张] 原图 ,2020-03-26 06:46,24697,1038,1764
IAlgouO5m,【#意大利新增确诊5210例#，#意大利累计确诊病例超7万#】根据当地时间3月25日18时意大利卫生部公布的最新数据，意大利现有新冠病毒感染者57521例，死亡7503例，治愈9362例，累计确诊感染新冠病毒总人数为74386例，较3月24日18时新增5210例，新增683例死亡病例。 （人民日报记者韩硕）  原图 ,2020-03-26 06:39,8790,457,1292
IAiJNxwWG,【#你好，明天#】钟南山院士等中国专家，在今天举行的中欧抗疫交流会上分享经验。奔波劳碌，心系民瘼，钟老等人身上闪耀着可贵的科学责任，也展示了中国人的世界担当。全球疫情肆虐，中国从未袖手旁观，而是不遗余力提供支持。疫情之下，命运与共，唯有团结协作，才能打赢这场全人类的战争。  原图 ,2020-03-26 00:13,18978,2134,1352
IAiketLkd,【#安徽开学时间#：#安徽4月7日高三学生返校#】安徽省人民政府发布通告，4月7日高三年级学生返校，4月13日初三年级学生返校。初高中其他年级、中职学校学生及小学、幼儿园、特教学校学生返校安排，由各市人民政府制定分类分批、错时错峰返校方案，但返校时间不得早于4月20日。高校学生返校，视疫情形势另行安排。在各学段学生（高校除外）未全部返校前，培训机构一律不得组织线下培训。 [组图共2张] 原图 ,2020-03-25 23:10,212106,4451,13746
IAi4d3dQb,【#钟南山战疫60天全记录#】他是院士，也是战士。他让大家别去武汉，自己却第一时间义无反顾地去了。从1月18日至今，84岁高龄的他已经在抗疫最前线奋战了60多天。一文回顾#钟南山战疫60天#↓↓ 钟南山战疫60天全记录  ,2020-03-25 22:30,48322,11386,3415
IAi0W4cfq,【#四川公布开学时间#：#四川省高三4月1日开学#】25日，四川省发布春季学期开学通知，要求全省高三年级（含已报名参加高考的中等职业学校毕业年级学生）原则上由省上统筹于4月1日开学，有条件的学校应实行封闭式管理；初三年级由各市（州）统筹确定，可安排于4月7日开学复课。按照属地管理原则和学校管理权限，义务教育阶段其他年级和幼儿园由所在县（市、区）党委政府、高中阶段其他年级和特殊教育学校由所在市（州）党委政府根据当地疫情防控形势，综合评估后确定开学时间并对外发布。高等学校开学时间根据全国疫情防控情况另行确定，正式开学前学生不得提前返校。毕业年级、医学类、有科研要求的学生按有关规定报批后可先安排返校复课。（人民日报记者宋豪新） 原图 ,2020-03-25 22:22,32153,1310,4001
IAhVKf9PQ,【#普京宣布下周俄罗斯全国放假#】普京25日在面向全国发表的电视讲话中表示，现在，防止疫情快速蔓延带来的威胁极其重要。他宣布下周放假，工资照发。由于4月4日-5日原本就是双休日，假日将从3月28日到4月5日。#普京宣布俄罗斯放假一周#（人民日报记者张光政）  原图 ,2020-03-25 22:10,14341,450,899
IAhKj6qNj,【我有国士，天下无双！#中国画版钟南山#】从1月18日至今，84岁高龄的钟南山院士临危受命，已经在抗疫最前线奋战了60多天。致敬钟南山，致敬每一位为我们拼过命的战士！（中国画：黄华三）  原图 ,2020-03-25 21:41,333514,31914,12120
IAhz3rI1p,【春耕农忙正当时！他们#播种春天也是播种希望#】原田春雨后，和风吹草轻。我国大部分地区在防控疫情的同时，抓紧春耕生产。翻土、播种、栽苗、浇灌……田间地头一片繁忙的景象。麦田披绿，菜花盛放，疫情挡不住春的脚步，有困难，更有春光在前！转发，愿每一分辛劳都有金黄的收获！#复工复产保卫战#  [组图共14张] 原图 ,2020-03-25 21:14,3552,1178,603
IAhhYo6EK,【#乌克兰宣布国家进入紧急情况#：#乌克兰全境进入紧急情况#，将持续30天】当地时间25日，乌克兰政府召开内阁工作会议，乌克兰总理什梅加尔宣布，为遏制新冠肺炎疫情扩散，乌克兰全境进入紧急情况，并启动国家统一民事保障应急机制，紧急情况将持续30天。此前乌克兰政府曾宣布乌克兰从3月12日至4月3日实行严格的隔离措施，学校停课，禁止举办大型群体活动，地铁停运等。目前乌克兰共报告新冠肺炎确诊病例113例，死亡4例。什梅加尔表示，确诊数字还会继续上升，因此必须采取必要行动。（央视） 原图 ,2020-03-25 20:32,2798,239,486
IAhaT2Icr,【#无锡回捐日本十倍口罩#，网友：#真实版滴答哗啦#】一个月前，江苏无锡市新吴区曾收到友好城市日本丰川市捐赠的4500只口罩。之后日本疫情蔓延，得知丰川市物资告急后，无锡新吴区十倍回赠，向丰川捐赠了5万只口罩。中国驻日本大使馆在社交媒体表扬无锡：“这才是中日友好的深厚力量！”  [组图共9张] 原图 ,2020-03-25 20:14,16451,1368,1712
IAgVgok8t,【最新数据：#中国以外新冠肺炎338118例#，美国55231例】截至北京时间3月25日12时，除中国外，195个国家和地区累计确诊337406例新冠肺炎，“钻石公主”号邮轮712例。转发关注#新冠肺炎疫情全球走势#。  原图 ,2020-03-25 19:36,5087,801,1178
IAgSP3qQR,【正在直播！#你好明天公益云音乐会#线上开唱】今晚，人民日报新媒体联合网易云音乐举办的“你好，明天”大型公益云音乐会将暖心开唱，向每一位参与疫情防控的最美“逆行者”致敬。#这个春天为你唱首歌#，让我们用音乐传递力量、温暖彼此。不见不散！敬请关注！ 人民日报的微博视频 .  ,2020-03-25 19:30,8943,647,3888
IAgid79lT,【外交部：#中方同100多个国家国际组织举行近20场视频会#，#中国诊疗防控方案已翻译成多国文字#】外交部发言人耿爽介绍，据不完全统计，截至目前，中方已经先后同东北亚、南亚、中东欧、非洲、拉美和加勒比及南太等地区的100多个国家以及东盟、欧盟、非盟、上合组织、加共体等国际组织举行了近二十场专家视频会。除举办视频会议外，中方还发布了7版新冠肺炎诊疗方案、6版防控方案。这些方案是中国在两个多月抗疫斗争中所积累宝贵经验的集中体现，凝聚了数万名中国一线医疗专家和医护人员的智慧和心血。这些方案已经翻译成多国文字，我们愿毫无保留地同世卫组织和国际社会进行分享。http://t.cn/A6Z79LJj ,2020-03-25 17:59,6978,732,673
IAfS3pQLz,【#德国累计确诊31554例#，#德国开始收治意大利重症患者#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间3月25日0时，德国共确诊31554例新冠病毒肺炎感染病例，其中死亡病例149例。较3月24日0时，新增4118例，新增死亡35例。据德媒报道，已有多个德国联邦州已经接收或者已经明确表示愿意接收来自法国和意大利的重症患者。其中，德国东部的萨克森州已经收治了6名来自意大利的重症患者。（人民日报记者花放） 原图 ,2020-03-25 16:55,131847,1569,3939
IAfw3axwC,【人民直播：#湖北介绍解除离鄂通道管控情况#】下午4点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开新闻发布会，将解读关于“解除离鄂通道管控和武汉市复工复产安排等事项”并回答记者提问。@人民日报 正在直播↓↓关注！ 人民日报的微博视频 .  ,2020-03-25 16:01,3165,148,579
IAfujlgwU,【广州疾控中心：#境外回国飞机上应戴N95口罩#，#境外回国短程航班尽量不吃不喝不聊天#】25日，广州市疾控中心副主任张周斌介绍，目前因国外疫情不断发展，归国途中感染风险不断增加。如果在国外有独立住所，充足生活物资，实际上没必要冒险回到国内。“如果一定要回国，旅途中应时时刻刻把防护放在第一位，吃喝聊天放在第二位，特别是在飞机上，如果有条件，全程规范佩戴N95口罩。尤其中短程航班上，建议克服困难，尽可能做到不吃不喝不聊天”。如果确实有需要，也应洗手或者使用免洗手消毒液清洁手部后，方可触摸口鼻眼睛。（广州日报）http://t.cn/A6Z7iAD4 ,2020-03-25 15:57,24363,1110,1480
IAfu90451,【工信部：#今年1-2月移动互联网累计流量达235亿GB#】工业和信息化部信息通信管理局局长韩夏介绍，疫情期间通讯服务使用量明显增长。今年1-2月，移动互联网累计流量达到235亿G，同比增长44.2%；2月份日均移动互联网接入流量达到8.88GB，同比增长45.5%，达到了12个月来的新高。#疫情期间你用了多少流量#？ http://t.cn/A6Z7Iify ,2020-03-25 15:56,1269,129,340
IAf7kaRpu,【#人民直播#：#国务院联防联控机制发布会#】国务院联防联控机制于3月25日15时召开新闻发布会，介绍新一代信息技术助力疫情防控、复工复产和中小企业发展有关情况，请工业和信息化部相关司局负责人回答媒体提问。@人民日报 正在直播，一起关注！ 人民日报的微博视频 .  ,2020-03-25 15:00,1541,191,299
IAf2t2s2Z,【#世卫组织总干事呼吁G20团结战疫#】日前，世卫组织总干事谭德塞在记者会上表示，新冠肺炎大流行呈加速传播趋势，呼吁各国、尤其是二十国集团加强合作，团结应对。谭德塞说：“二十国集团成员的GDP总量占全球的80%以上，二十国集团成员的政治担当和团结一致可以帮助出台强有力的措施应对大流行。因为在各个方面来说，二十国集团的分量都是最重的。最重要的就是团结，行动如一。”谭德塞指出，新冠肺炎确诊病例快速增加，几乎所有国家都受到影响，新冠肺炎大流行呈加速传播趋势。一些国家面临应对能力不足的问题，有的国家从疫情防控压力小的地区调集资源。一些国家向需要帮助的国家派遣紧急医疗队，协助救治病人、培训医护人员，世卫组织对此深表感激，认为这是展示国际团结的最好例证。谭德塞表示，解决个人防护装备短缺等问题都需要各国政治担当和全球层面的政策协调。本周他将向二十国集团成员领导人发表演讲，呼吁国际社会团结应对疫情，尤其是二十国集团要加强团结，共同努力增加产量，避免实施出口禁令，确保公平分配。同时，防止当前隔离措施影响到个人防护装备及其原材料的生产、供应。（张朋辉） 原图 ,2020-03-25 14:48,15809,552,986
IAeK8jLYM,#寻找抗疫平民英雄#【辛苦了！#火神山护士抱冰块降温#】“我今天是去为一位脑梗患者导尿的，太热了！回来后看到冰块，然后就抱着冰一下，假装自己在吃冰淇淋…”为了让自己快速降温消暑，火神山护士孙如霞抱起了冰块。从严冬到暖春，他们一直在战斗。网友：等疫情结束，一起去吃冰淇淋！http://t.cn/A6zsn44y ,2020-03-25 14:03,52229,2031,2102
IAes8tcwh,【#武汉城区疫情等级降为中风险#】3月25日，湖北省市县疫情风险等级评估更新。依据国家相关风险划定标准，经省疾控中心组织专家评估，截至3月24日24时，全省低风险市县75个，中风险市县1个，无高风险市县。此外，即日起增加武汉市13个城区风险等级评估结果，风险划定标准按照现住址进行统计，不再按照报告地区进行统计。http://t.cn/A6ZhQVnr 原图 ,2020-03-25 13:18,3755,373,481
IAdPix4wr,【#中国第三批赴意大利抗疫专家组启程#】25日，应意大利政府邀请，中国政府第三批赴意大利抗疫医疗专家组从福建福州启程，协助意方开展新冠肺炎疫情防控工作。专家组由国家卫生健康委员会组建，福建省卫健委选派，共14人。随行携带一批由福建省捐赠、当地急需的医疗救治物资，包括呼吸机30台、监护仪20套、防护服3000套、N95口罩2万个、医用口罩30万个、隔离面罩3000个等。（颜珂 刘晓宇） [组图共4张] 原图 ,2020-03-25 11:43,113005,3092,7316
IAdz4DQrV,#考研国家线#【#2020研考国家线预计4月中旬公布#】目前，教育部正在会同相关部门认真落实国务院常务会议关于扩大今年硕士研究生招生规模的决定，已向各地各部门下达计划总额，并指导各招生单位在确保培养条件和质量基础上，抓紧安排确定分专业招生计划。招生单位分专业招生计划上报汇总完毕后，教育部将尽快划定2020年国家分数线，预计4月中旬左右公布，相关复试工作安排将视疫情和高校开学情况另行通知。http://t.cn/A6ZhqdkG 原图 ,2020-03-25 11:03,25457,1305,1928
IAddsBwo6,【因为民警的一封挂号信，#失联14年的父子疫情期间团聚#】21日，60岁的张红林奔波1200多公里，从山西临汾赶到苏州，寻找失联14年的儿子张海滨。原来，在疫情防控期间，苏州观前派出所民警对辖区流浪人员进行信息登记时，发现露宿街头的张海滨。民警给其户籍所在地寄了一封挂号信，进一步确认信息。最终，分别14年的父子团聚，一起踏上了回家路。http://t.cn/A6zDBsPX ,2020-03-25 10:10,7974,400,795
IAcZudYv1,【#四川终止麻将馆营业禁令#】四川发布最新公告，终止5号公告第二条中“对来自湖北等疫情重点地区的员工，一律严格落实医学观察或居家自我隔离等措施”的规定。终止6号公告第二条中“疫情期间，暂停麻将馆、茶室、网吧等有交叉传染风险的经营场所开业”及第三条中“暂停组织群体性聚餐活动”的规定。（王永战） 原图 ,2020-03-25 09:35,64605,1450,5582
