微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J2ZqmBEXb,【全国人大代表黎霞：#建议离婚过错方少分或不分财产#】民法典草案将提请十三届全国人大三次会议审议。日前，全国人大代表黎霞建议在草案规定中增加“在离婚分割夫妻共同财产时，有过错方可以少分或者不分”内容。黎霞称，司法实践中，离婚过错方实际承担的损害赔偿责任往往难以弥补其对无过错方所造成的伤害，也导致对过错方的惩罚过低，不利于遏制此种严重妨碍家庭稳定的行为。（人民法院报） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gf0dkzbfdzj21680rcqv5.jpg,无,无,2020-05-21 21:07,微博 weibo.com,79775,2217,4553
J2Z9oi5lO,【#我们是14亿分之一#】960万平方公里土地上，14亿多人，他们是其中的一分子。很普通，却就在我们身边。身为代表，一身责任。#爱聊20心愿#  人民日报的微博视频  ,,无,无,无,2020-05-21 20:25,微博视频,3211,681,498
J2Z1BuvGM,【#特朗普不想听真话就开除了这些人#】美国新冠肺炎疫情形势严峻，然而白宫不仅对说真话的官员打击报复，还禁止关键人物发声。不想听真话，排除异己，特朗普近期打压、FIRE了这些人……戳图了解↓  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gf0bt1uje4j20goas9kjl.jpg,无,无,2020-05-21 20:06,微博 weibo.com,6725,783,1149
J2YQeFEEz,【#全国党员共捐款83.6亿元支持防疫#】2月25日，党中央号召共产党员自愿捐款，支持新冠肺炎疫情防控工作。全国广大党员积极响应，踊跃捐款。据统计，全国党员自愿捐款83.6亿元。党员捐款资金上交后，主要用于慰问战斗在疫情斗争第一线的医务人员、基层干部、公安民警、社区工作者、志愿者和新闻工作者，慰问在疫情防控斗争中牺牲的干部群众家属等。 http://t.cn/A62LAJhQ ,,无,无,无,2020-05-21 19:38,微博云剪,64409,3282,6985
J2YJp30gJ,【#武汉集中核酸检测结果明起可查询#】21日，武汉市卫健委就集中核酸检测结果查询发出通告：参与核酸检测的居民可进入“武汉战疫”微信小程序，在“湖北健康码”下方查看；或手机登录“健康武汉官微”微信小程序，点击“核酸结果查询”后查询。检测结果一般在采样三个工作日后可以查询。http://t.cn/A62LZIpR [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gf0aijfx91j20gw0tetly.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gf0aimwhprj20gw0t6gul.jpg",无,无,2020-05-21 19:21,微博 weibo.com,16076,889,1297
J2Yqehzei,【#外交部国台办回应美1.8亿元对台军售案#】近日，美国务院批准了一项对台军售案，将出售18枚MK-48重型鱼雷与相关设备，金额达1.8亿美元。对此，外交部21日回应称，中方坚决反对美售台武器，已向美方严正交涉。国台办也表示，民进党当局一再用台湾纳税人的血汗钱购买美国军火，只会损害台海和平稳定，损害台湾民众利益。http://t.cn/A622F2zn ,,无,无,无,2020-05-21 18:34,微博 weibo.com,65340,1477,5441
J2Ygm0EKi,【人民锐评：把“黑暴”赶出香港，得从根上拔除“毒瘤”】近日，21岁的冼嘉豪因暴动罪被香港法院判刑4年，他在求情信中说：“没有一天不后悔”。8001人被捕，1365人被起诉，566人被控暴动罪。只有让暴徒、暴力成过街老鼠、众矢之的，纵暴、施暴的人付出沉重的代价，香港才有岁月静好，市民才能安心生活。 http://t.cn/A622krX8 ,,无,无,无,2020-05-21 18:10,微博 weibo.com,6781,693,1019
J2Y2hCX2j,#全国两会#【全国人大代表余少华：#建议推广普及桌面视频会议系统#】新冠肺炎疫情发生后，为了切断病毒传播途径，减少人际传播风险，很多会议和活动转向线上，居家办公、远程办公逐渐成为一种重要的工作形式。全国人大代表、中国工程院院士、中国信息通信科技集团有限公司副总经理余少华建议，在行业内的专用会议系统的基础上，建设推广全民使用的桌面视频会议系统，真正把线下的活动迁移到线上来。目前的会议系统在巨量的使用下暴露出很多问题，比如消息延迟、连线卡顿、软件崩溃、协同异常、安全没法保障等。需要通过全面会议系统（软件、硬件）来解决这些问题。http://t.cn/A622g21s 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gf07fps7jwj20sd0iw75b.jpg,无,无,2020-05-21 17:35,微博 weibo.com,2020,245,425
J2XK1mcf8,#北京暴雨#【#北京城区最大降雨量22.1毫米#】据@中央气象台 ，北京今天下雨了，虽然观测站监控视频里看着雨挺大，但实际一小时降雨量也就17毫米，北京城区最大降雨量在八大处，22.1毫米。  人民日报的微博视频  ,,无,无,无,2020-05-21 16:50,微博视频,18391,999,1573
J2XBAndM5,【#赵立坚回应特朗普指责#：公道自在人心】21日，美国总统特朗普连发数条推特，指责“中国的发言人散布虚假信息，拼命想要掩盖中国在全球范围内造成的痛苦和伤亡”。外交部发言人赵立坚在例行记者会上对此表示，在抗击疫情的过程中，中国政府始终本着公开、透明、负责任的态度，坚持用事实说话。“谁在全力以赴维护人民生命健康，谁在竭尽所能推动国际合作？我相信公道自在人心，世人会看得清楚”。 http://t.cn/A622H3jR 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gf05ja59wzj217e0mou0x.jpg,无,无,2020-05-21 16:29,微博 weibo.com,2645,320,497
J2Xwam8Ti,【#两会将这样影响你我生活#】今天起，中国将正式进入“两会”时间。“两会”年年开，今年不一样。今年两会，将对“小明”的生活产生哪些影响？戴口罩、民法典、毕业生就业、减税降费、垃圾分类、信息保护、个人创业…每个你我，都是“小明”，关于两会，你最关注什么？戳图↓一起#爱聊20两会#！  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gf055ngka3j20rs4owgxr.jpg,无,无,2020-05-21 16:16,微博 weibo.com,31483,2765,3071
J2XmMxqn3,【#全国政协开幕会默哀系委员提案#】21日下午，#全国政协十三届三次会议举行默哀仪式#。这次集体默哀，源自政协委员冯丹龙2月19日的提案：“为体现对生命的尊重，对在抗击新冠肺炎病毒疫情中牺牲的医护工作者和去世的群众表示哀悼”，建议在开幕会上全体委员默哀。第二天，全国政协提案委员会办公室即回复，“急事急办”，已转送政协办公厅。5月6日，冯丹龙接到电话，确认大会议程会有默哀仪式。http://t.cn/A622R7oP http://t.cn/A6228AAk ,,无,无,无,2020-05-21 15:53,微博视频,7540,2137,614
J2XayBWb8,#全国两会#【#全国政协十三届三次会议议程通过#】全国政协十三届三次会议开幕会审议通过了政协第十三届全国委员会第三次会议议程。 人民日报的微博视频  ,,无,无,无,2020-05-21 15:23,微博云剪,3025,613,356
J2X5Ces5n,【此刻，深切哀悼！#全国政协十三届三次会议举行默哀仪式#】21日下午，全国政协十三届三次会议开幕。委员们集体肃立，为在抗击新冠肺炎疫情中的牺牲烈士和逝世同胞默哀一分钟。#全国政协开幕默哀一分钟# 人民日报的微博视频  ,,无,无,无,2020-05-21 15:10,微博云剪,5459,901,532
J2X1PuH6J,【现场直播！#全国政协十三届三次会议开幕#】今天下午15:00，全国政协十三届三次会议在北京人民大会堂开幕。2020#全国两会#时间开启，@人民日报 带你看现场，一起关注↓↓ 人民日报的微博视频 .  ,,无,无,无,2020-05-21 15:01,微博原生直播,116018,47013,15547
J2WYSFqrz,【#政协委员呼吁用人单位逆周期招聘大学生#】全国政协委员、上海交大党委书记杨振斌寄语疫情下的大学生：一个人能不能成才，最终要看对国家和社会的贡献。越是国家和社会需要的岗位，越是有价值的岗位。同时他也建议用人单位提前逆周期而行，提前厉兵秣马，用人单位这时候招聘的大学生都是非常优秀的。 http://t.cn/A622lyEz ,,无,无,无,2020-05-21 14:54,微博云剪,15278,732,1563
J2WS3caYd,【#6月将发射最后一颗北斗组网卫星#】全国政协委员、中国北斗卫星导航系统工程总设计师杨长风介绍，今年是北斗全球系统的收官之年，#最后一颗北斗组网卫星已运抵西昌#卫星发射中心，计划6月份择机发射。届时，北斗系统部署将圆满完成。 人民日报的微博视频  ,,无,无,无,2020-05-21 14:37,微博云剪,7061,1068,509
J2WLpf6Ax,【正在直播：全国政协十三届三次会议#首场网络视频委员通道#来了！】5月21日下午2:20在人民大会堂新闻发布厅举行#全国政协十三届三次会议首场委员通道#采访活动，部分全国政协委员，将通过网络视频方式接受媒体采访。@人民日报 直击现场↓↓一起关注#全国两会# 人民日报的微博视频 .  ,,无,无,无,2020-05-21 14:21,微博原生直播,23419,2146,1522
J2WD9fxrd,【最新：#全球新冠确诊累计超500万#】据美国约翰斯•霍普金斯大学实时统计数据：截至北京时间5月21日13时32分，全球新冠肺炎累计确诊病例已经超过500万例，达到5000038例，累计死亡病例达328172例。快讯！约翰斯•霍普金斯大学：全球新冠肺炎累计确诊已超500万  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gf01hk9j73j20u00uzu0z.jpg,无,无,2020-05-21 14:00,专业版微博,1299,444,300
J2WuBqLbD,【#王毅赴机场接杜伟大使回家#】今晨，国务委员兼外交部长王毅赴首都机场，向日前在特拉维夫不幸去世的中国驻以色列大使杜伟遗体致哀，接杜伟回家。外交部在机场举行简短而庄重的迎接仪式，向杜伟大使灵柩敬献花环，三鞠躬并默哀。5月17日，杜伟不幸在特拉维夫去世。http://t.cn/A6226cn1  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gf00emrsx8j20dw0ci0us.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gf00emr5rjj207d075q3u.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gf00emrgouj209q075ab5.jpg",无,无,2020-05-21 13:39,专业版微博,21812,1473,1820
J2Wnl1zyJ,【9图了解#今年两会有哪些防控措施#？】疫情防控时期举行的全国两会，有哪些不一样？消毒机器人、自助消毒台、新闻发布会视频连线、代表委员视频采访……今天下午，#全国政协十三届三次会议开幕#！不一样的全国两会，转发期待！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gf0033cfjnj20u013i1kx.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gf0033y2eqj20u013i4ia.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gf0032uam0j20u013iu0b.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gf06xrgceyj20u013ino5.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gf0031iqerj20u013i1a8.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gf0033hu9vj20u013i1kx.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gf0032i214j20u013i1eq.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gf0031hoj3j20u013ih28.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gf0033nwwqj20u013i7t2.jpg",无,无,2020-05-21 13:21,微博 weibo.com,6363,1694,582
J2WfK4hbo,【最新：#珠峰高程测量登山队撤回6500米前进营地#】记者从2020珠峰高程测量登山队获得的最新消息，因天气原因，海拔7790米以上区域，雪深过米，为保障队员安全，2020珠峰高程测量登山队决定撤回6500米前进营地，休整待命。（人民日报记者谷业凯 袁泉）  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gezzn6zjb0j21400u0kjn.jpg,无,无,2020-05-21 13:03,微博 weibo.com,5019,403,555
J2W500Cs2,【雷霆玫瑰！#空降女兵跳伞前一分钟画面#】经过严格训练，空降兵某旅新训女兵迎来了人生中首次大飞机升空跳伞，他们的平均年龄还不到20岁。网友：了不起的妹妹们，加油！解放军报的微博视频  ,,无,无,无,2020-05-21 12:36,军事 · 视频社区,15380,1334,1134
J2VRT7CfA,#一分钟营养厨房#【香菇蒸鸡中翅】肉质鲜嫩的鸡中翅配上浸泡后的干香菇，放入些许调味料，开水上锅蒸8分钟即可。操作简单，香糯可口，好吃不腻！ #人民厨房#快戳视频↓↓转起马住~ 人民日报的微博视频  ,,无,无,无,2020-05-21 12:04,专业版微博,3256,3414,649
J2VFOh5Xv,#爱聊20两会#【人大代表刘希娅：#建议有性侵记录者不得从事未成年人工作#】全国人大代表、重庆市谢家湾小学校长刘希娅建议，要建立未成年人遭受性侵害的预防和发现机制，防患于未然。她建议，建立性侵害未成年人犯罪信息资料库并实现全国联网、公开，与未成年人相关的工作岗位不得录用有性侵犯罪记录者，加强未成年人预防性侵教育，普及防性侵的相关法律知识。http://t.cn/A622tO5K 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gezx0r240oj20m80vme81.jpg,无,无,2020-05-21 11:34,微博 weibo.com,1355742,39291,32521
J2Vlsg8AT,【暖！热心姑娘#隔窗开车库门喊外卖小哥躲冰雹# 】18日，山东潍坊。一外卖小哥送餐途中突遇冰雹，在一户人家的车库门口躲避。好心居民发现后，在家里用遥控器透过窗户打开车库门，并隔空喊小哥进去躲避。姑娘：离得太远开得太慢，急死了，这件事换做别人也一样会去做的。一手video的秒拍视频  ,,无,无,无,2020-05-21 10:44,专业版微博,10370,856,916
J2VeNcaGq,【#满洲里口岸境外输入病例全部治愈出院#】5月21日，内蒙古自治区卫健委对外发布信息，截至2020年5月21日9时，内蒙古自治区本土确诊病例和由满洲里市口岸入境的境外输入确诊病例全部治愈出院，出院后继续在指定场所集中隔离医学观察。#内蒙古本土病例全部治愈出院#（张枨）  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gezun6new1j20u00uznpf.jpg,无,无,2020-05-21 10:28,专业版微博,3932,568,459
J2V7Bka0a,【#空间物理学家万卫星院士逝世#，享年62岁】据@中科院之声 中国科学院院士、中国科学院地质与地球物理研究所研究员万卫星，因病于2020年5月20日晚在北京逝世，享年62岁。万卫星主要从事电离层物理、电离层电波传播、高层大气物理等领域的研究，在电离层与大气层的耦合等重大科学问题的研究中取得了重要突破和系列成果。因所在领域的研究内容很多涉及国计民生，他还十分重视科普工作，他曾表示，弘扬科学精神是比传播科学知识更重要的事。转发，送别！ [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gezukmh0o4j20j60qjq60.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gezukmgn8lj20go0cijtm.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gezukmhh55j20gs0jvwft.jpg",无,无,2020-05-21 10:10,微博 weibo.com,7949,871,1810
J2UWc89vT,【#张文宏说中国正处于无症状患者消化期#：发现比不发现好】5月20日0—24时，上海新增1例确诊病例，#上海公布湖北来沪病例涉及区域和场所#。@张文宏医生 表示，目前国际上仍处于疫情发展中期，中国处于疫情后期。有症状的患者已经得到充分的隔离救治，但是仍会有少量无症状患者。目前属于无症状患者的消化期，发现比不发现好。他还表示，在疫情新常态下，此后各地逐渐会有偶然散发确诊病例是大概率事件，要做好心理准备。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1geztrx4ibfj20g60crjv4.jpg,无,无,2020-05-21 09:42,微博 weibo.com,5297,787,659
J2UBnbAKV,【#湖北新增无症状感染者28例#】据湖北省卫健委，5月20日，全省新增无症状感染者28例，转确诊0例，解除隔离21例，尚在医学观察的无症状感染者281例。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gezsai7oc5j20ob0obwgz.jpg,无,无,2020-05-21 08:50,专业版微博,5529,532,656
J2Usjqj8t,【#31省区市新增无症状感染者31例#，境外输入3例】5月20日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者31例（境外输入3例）；当日无转为确诊病例；当日解除医学观察24例（无境外输入）；#尚在医学观察无症状感染者375例#（境外输入29例）。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gezs3voiuij20j60wbwu2.jpg,无,无,2020-05-21 08:28,微博 weibo.com,1425,490,323
J2UrG6S7G,【#31省区市新增2例确诊病例#】#广东新增境外输入1例#  5月20日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2例，其中境外输入病例1例（在广东），本土病例1例（在上海）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。  当日新增治愈出院病例5例，解除医学观察的密切接触者308人，重症病例减少1例。  境外输入现有确诊病例43例（含重症病例2例），现有疑似病例7例。累计确诊病例1709例，累计治愈出院病例1666例，无死亡病例。  截至5月20日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例84例（其中重症病例8例），累计治愈出院病例78249例，累计死亡病例4634例，累计报告确诊病例82967例，现有疑似病例7例。累计追踪到密切接触者740967人，尚在医学观察的密切接触者4864人。  31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者31例（境外输入3例）；当日无转为确诊病例；当日解除医学观察24例（无境外输入）；尚在医学观察无症状感染者375例（境外输入29例）。  累计收到港澳台地区通报确诊病例1540例。其中，香港特别行政区1055例（出院1026例，死亡4例），澳门特别行政区45例（出院45例），台湾地区440例（出院402例，死亡7例）。 [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gezs47a1qjj20j60wbn77.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gezs47njyaj20u01ek7wh.jpg",无,无,2020-05-21 08:27,微博 weibo.com,949,336,260
J2UoEfKQH,【#上海公布湖北来沪病例涉及区域和场所#】#上海新增1例本土疑似转确诊病例# 据@上海发布：5月20日0—24时，上海新增1例外地输入确诊病例。根据流行病学调查，确诊病例涉及区域和场所的情况如下：闵行区：上海虹桥火车站黄浦区：7天酒店（西藏南路店）、庄园果业（瞿溪路店）、正大优鲜便利店（西藏南路店）、华联超市（新凌店）、井京护肤造型。对已查明的密切接触者已全部落实隔离医学观察。对上述场所，已告知当地并严格落实了相关消毒措施。该确诊病例为湖北武汉籍，常住湖北省武汉市，5月8日曾在当地进行核酸检测，结果为阴性，5月11日陪同其丈夫来沪就医。5月18日，因需住院陪护，接诊医疗机构对其进行采样，核酸检测结果为阳性，即被医疗机构隔离留观。据调查，该病例外出时佩戴口罩。5月19日，市疾病预防控制中心复核结果为阳性。5月20日0时许，作为疑似病例上报国家传染病网络报告系统。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gezrdxarxxj20ob0obwgz.jpg,无,无,2020-05-21 08:19,专业版微博,19881,903,3784
J2UaMm9II,【#世卫组织称超120个新冠疫苗正在开发#】当地时间20日，世卫组织召开新冠肺炎例行发布会，世卫组织卫生紧急项目技术主管玛丽亚·范·科霍夫表示，目前已有#超过120个新冠病毒候选疫苗正在研发#，实际数量肯定还要更多，其中一些正在进行临床评估。她强调，疫苗研发没有捷径，必须按照安全有效的标准进行，不能跳过任何一个步骤。http://t.cn/A62ABE58 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gezqe53x6dj20l90cnk8q.jpg,无,无,2020-05-21 07:45,微博 weibo.com,8367,684,703
J2U3G02pF,#全国两会#【人民日报社论：广泛凝聚共识 决胜全面小康】今天，全国政协十三届三次会议在京开幕，来自34个界别的2000多名全国政协委员肩负责任和使命，齐聚一堂建真言、谋良策。2020年是全面建成小康社会和“十三五”规划收官之年，也是脱贫攻坚决战决胜之年，突如其来的新冠肺炎疫情给我们完成既定目标任务带来挑战。期待各位委员坚持为国履职、为民尽责的情怀和担当，把事业放在心上，把责任扛在肩上，为决胜全面建成小康社会、书写新时代中国特色社会主义新篇章、实现中华民族伟大复兴的中国梦，作出新的更大贡献！ http://t.cn/A62A3R1B ,,无,无,无,2020-05-21 07:27,微博 weibo.com,484,0,0
J2TS6jiu3,【转发参与！说说#你的2020心愿#】迟来的“两会时间”开启。在2020即将过去的5个月里，全国人民用艰苦卓绝的努力，换来了来之不易的成绩。风雨归后，总要整理心情，更加无畏前行。2020年的你我，注定不凡。带话题#爱聊20心愿#发条微博，说一说你的2020心愿↓为自己、为我们的祖国，许个愿，加个油！  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gezp2gdn09j20lu0yf1kx.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gezp2fmbkij20lu0yf4em.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gezp2fta9oj20lu0yfdzc.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gezp2fheruj20lu0yf159.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gezp2fig96j20lu0yf4bc.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gezp2fh3d4j20lu0yfdpc.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gezp2ghdhsj20lu0yftsg.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gezp2gfdaej20lu0yfwqw.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gezp2ggzrtj20lu0yfndl.jpg",无,无,2020-05-21 06:59,微博 weibo.com,8225,1917,2053
J2TJnzUWe,【#美国新冠感染病例超过154万例#，#美国50个州已全部不同程度开放#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间5月20日下午5时32分，美国已有新冠病毒感染病例1548646例，其中包括死亡病例93163例。美国新增感染病例24490例，新增死亡病例1502例。当天，随着康涅狄格州放松部分限制措施，全美50个州已全部实现不同程度的重新开放。公共卫生专家表示，放松社交距离限制的前提之一应是确诊病例持续下降，且放宽限制对控制病毒传播的实际影响需要一些时间才能显现。（郑琪） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gezog5l7tbj20ob0obk0y.jpg,无,无,2020-05-21 06:37,微博 weibo.com,2758,453,617
J2QRJ4F0U,【#你好，明天#】昨天他们守护我们的生命，今天我们见证他们的爱情。#百对战疫新人云婚礼#有黄旭华、李兰娟证婚、众嘉宾祝福，全国人民当“亲友团”，别致而浪漫。战疫新人既有“此身为国”的担当，也有“此心为你”的深情。仪式虽然迟到，但爱从未缺席。今天，让我们用最美好的祝福为他们刷屏！  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gezbsd9tv7j20j60y3qa3.jpg,无,无,2020-05-20 23:20,微博 weibo.com,5648,1528,907
